fips_tract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic,statefp,countyfp,tractce,geoid,name,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,included,gisjoin,year.x,regiona.x,divisiona.x,state,statea,county.x,countya,cty_suba,placea,tracta,trbl_cta,blck_grpa,trbl_bga,c_citya,aianhha,res_onlya,trusta,trbl_suba,anrca,msa_cmsaa,pmsaa,necmaa,urb_areaa,cd106a,cd108a,cd109a,zip3a,zctaa,name.x,totalpop_2000,pop_white_only_2000,pop_black_only_2000,pop_hispanic_2000,pop_male_2000,median_age_2000,pop_less_18_2000,pop_over_65_2000,house_occupied_2000,house_vacant_2000,house_occ_owner_2000,house_occ_renter_2000,med_hh_inc_2000,pop_below_poverty_2000,pop_atabove_poverty_2000,med_rent_asked_2000,med_gross_rent_2000,med_value_owner_occ_2000,med_price_asked_2000,year.y,regiona.y,divisiona.y,county.y,cousuba,blkgrpa,concita,aitscea,cbsaa,csaa,metdiva,nectaa,cnectaa,nectadiva,uaa,cdcurra,sldua,sldla,zcta5a,submcda,sdelma,sdseca,sdunia,puma5a,name.y,median_age_2017,totalpop_2017,pop_white_only_2017,pop_black_only_2017,pop_hispanic_2017,pop_25over_2017,pop_25over_hs_2017,pop_25over_bach,med_hh_inc_2017,house_total_2017,house_occupied_2017,house_vacant_2017,house_occ_owner_2017,house_occ_renter_2017,med_gross_rent_2017,med_value_owner_occ_2017,pop_less_18_2017,pop_below_poverty_2017,pop_poverty_determined_2017,p_discrim,p_white_2017,p_white_2000,change_value,perc_change_value,change_inc,perc_change_inc,change_gross_rent,perc_change_gross_rent,perc_owner_2000,perc_owner_2017,change_perc_owner,med_medhhinc_2000,med_medhhinc_2017,rentburden_2000,rentburden_2017,change_rentburden,perc_change_rentburden,gentrify_composite,gentrify_housevalue,gentrify_rentburden,gentrify_income,wealth,newwealth
42045400802,38,0.56422764,0.29403794,0.068021677,1383,1252,131,90.5,9.5,0,2.2,924,670.8833,766,948,1658,0,0,875,765.625,1042.5532,1399.3363,924,1156.5598,796,959.69385,6.7172523,7.5685391,4.6243095,6.8,7.7,4.3,3.1980832,3.7202246,1.9143647,1941,1939,1957,2002,1996,2012,0.86464089,0.34530386,0.95267493,0.53744859,91929.773,39627.07,64250,97326,39423,101.1541,42.741734,200.35483,0.47161022,0.33690059,0.40420067,1.5,1300,12,6.5,1,3.5,5,5.5,9.5,11.25,44.349998,1.4,49,2.3,480,0.77999997,0.149,0.43000001,1.3499999,0,1.5419819,13,6,12,4.5,35.5,72,0,42,045,400802,42045400802,4008.02,Census Tract 4008.02,G5020,S,965527,0,+39.9472751,-075.2862304,1,G4200450400802,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,400802,400802,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4008.02,3455,3138,165,38,1678,36.4,896,447,1335,57,968,367,51707,145,3359,525,546,123000,0,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4008.02, Delaware County, Pennsylvania",34.2,3690,2234,1085,251,2430,391,605,64250,1383,1252,131,890,362,924,183900,862,472,3680,0.13470963000000002,0.605420054200542,0.9082489146164978,60900,0.4951219512195122,12543,0.24257837430135185,378,0.6923076923076923,0.7250936329588015,0.7108626198083067,-0.014231013150494798,46458,66563,0.12671398456688648,0.1725758754863813,0.04586189091949483,0.3619323555821611,0,0,0,0,0,0
42045401000,39,0.849159,0.10363538,0.004340749,759,662,97,87.2,12.8,0,0,950,586,728,1105,1145,0,0,710.58838,722.6087,1183.0358,1333.3334,950,970.45453,818,876.97626,6.524169,7.9462104,4.2252965,7,8.3,4,3.2930512,4.1540341,1.9011858,1939,1939,1939,2007,1997,2013,0.90118575,0.42292491,0.9461078,0.57912743,114223.72,46897.234,85000,133750,46583,100.82205,43.722122,197.69701,0.50216693,0.35625738,0.43342039,1.5,1178,415.33334,280,101,5.3333335,4,5,109.66666,11.433333,44.566669,2.1633334,59,3.0333333,880,0.75666666,0.26666668,0.62666667,3.4366667,1033.3334,2.6717713,13.333333,6.3333335,4.3333335,2.3333333,22,25.333334,0,42,045,401000,42045401000,4010,Census Tract 4010,G5020,S,991336,0,+39.9530510,-075.2972755,1,G4200450401000,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401000,401000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4010,1991,1927,25,12,921,36.2,505,262,742,21,502,240,57135,88,1850,775,587,160300,112500,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4010, Delaware County, Pennsylvania",37.9,1843,1573,191,8,1169,251,362,85000,759,662,97,409,253,950,256100,392,81,1843,0.14590955,0.8534997287032013,0.9678553490708187,95800,0.5976294447910169,27865,0.4877045593769143,363,0.6183986371379898,0.6765498652291105,0.6178247734138973,-0.05872509181521324,46458,66563,0.12328695195589394,0.13411764705882354,0.010830695102929597,0.08784948391622409,0,0,0,0,1,0
42045401103,40,0.7700116,0.13312066,0.0200116,1252,1114,138,89,11,1,7.5,1044,938,960,1107,1553.3511,2175,0,625,952.58618,1180.1471,1437.5,1044,1266.8795,945,1123.6313,7.1310592,7.9638991,4.6855125,7.8,8.5,4.1,3.36535,3.8519855,1.9363958,1941,1939,1946,2004,2002,2011,0.97173142,0.31448764,0.97024578,0.5864597,114843.56,59584.805,110104,127847,47788,95.142273,43.148628,189.62154,0.53009695,0.38503537,0.45813879,1,1060,52,100,36,3.5833333,2.625,3.3333333,7,11.200001,44.650002,1.205,47.5,2.25,375,0.80500001,0.22600001,0.16,0.33500001,0.050000001,3.2793403,16.5,6,5.5,2,22,44,0,42,045,401103,42045401103,4011.03,Census Tract 4011.03,G5020,S,980105,0,+39.9560567,-075.3113419,1,G4200450401103,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401103,401103,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4011.03,3557,3367,71,37,1743,37.1,986,521,1236,34,956,280,65273,106,3440,475,691,178400,137500,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4011.03, Delaware County, Pennsylvania",37,3448,2692,459,69,2319,472,673,110104,1252,1114,138,831,283,1044,278700,747,64,3421,0.14506158000000002,0.7807424593967517,0.9465842001686815,100300,0.5622197309417041,44831,0.6868230355583472,353,0.5108538350217077,0.7734627831715211,0.7459605026929982,-0.027502280478522878,46458,66563,0.12703568090941125,0.11378333212235704,-0.01325234878705421,-0.10431989416032193,0,0,0,0,1,0
42045401302,41,0.77704436,0.14118078,0.030803081,1236,1129,107,91.3,8.7,3.1,0,888,938,822,1097,1685,0,0,625,817.44604,1139.5349,1457.4468,888,1054.1022,838,934.05573,6.274579,7.1612902,4.0619197,6.6,7.2,3.8,2.9131975,3.3933003,1.7151703,1939,1939,1950,2006,2002,2012,0.94427246,0.13312693,0.95119417,0.39615783,81857.938,34760.063,61531,79118,40706.97656,78.219971,34.997849,159.51271,0.55889034,0.30797371,0.35913822,1,1328.2776,21,3,5,4,2.6666667,5,9,11.4,44.799999,1.1900001,48,2.4000001,360,0.80000001,0.2,0.31,0.77999997,0,2.1286469,12,8,5,2,23,28,0,42,045,401302,42045401302,4013.02,Census Tract 4013.02,G5020,S,818122,0,+39.9451543,-075.3032565,1,G4200450401302,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401302,401302,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4013.02,3197,3053,40,23,1547,36.2,748,450,1277,45,875,402,51547,193,2966,600,639,123200,112500,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4013.02, Delaware County, Pennsylvania",39.5,2727,2193,395,84,1926,627,431,61531,1236,1129,107,806,323,888,169200,598,315,2671,0.25091663000000003,0.8041804180418042,0.9549577729121052,46000,0.37337662337662336,9984,0.193687314489689,249,0.38967136150234744,0.6851996867658575,0.7139061116031886,0.0287064248373311,46458,66563,0.148757444662153,0.17318099819603128,0.02442355353387829,0.16418373943803133,0,0,0,0,0,0
42045401401,42,0.73886943,0.16058029,0.030515257,875,832,43,95.1,4.9,0.9,6.7,880,576,779,950,1381,0,0,625,714.0625,1000,1192.8191,880,1019.3589,760,884.61536,6.0432692,6.4160128,4.8256412,6.2,6.3,5.5,2.7644231,2.9952905,2.0102565,1949,1948,1954,2005,2003,2012,1,0.27692309,0.95674115,0.48233598,76495.289,46512.82,63450,66652,37663,55.441227,25.33313,115.89314,0.56924278,0.21583982,0.24814005,2,1716,4,105.34103,61.219944,4,3,5,16,11.4,44.799999,1.1900001,48,2.3,370,0.77999997,0.19,0.34,0.81999999,0,2.0153723,12,8,6,2,24,29,0,42,045,401401,42045401401,4014.01,Census Tract 4014.01,G5020,S,529723,0,+39.9390479,-075.2994611,1,G4200450401401,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401401,401401,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4014.01,2116,2017,20,9,1003,35.2,577,275,821,22,655,166,48924,101,2043,725,542,96000,137500,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4014.01, Delaware County, Pennsylvania",36.4,1999,1519,321,61,1387,413,389,63450,875,832,43,637,195,880,143500,497,234,1994,0.35340295999999993,0.759879939969985,0.9532136105860114,47500,0.4947916666666667,14526,0.2969094922737307,338,0.6236162361623616,0.7978075517661388,0.765625,-0.03218255176613882,46458,66563,0.13294088790777533,0.16643026004728131,0.03348937213950598,0.25191175316008463,0,0,0,0,0,0
42045401402,43,0.64646733,0.19423127,0.10426039,1782,1640,142,92,8,2.9,8.3,955,662.11334,823,1047,1575,0,0,660.82617,822.08649,1081.4656,1298.2954,955,1029.8691,830,886.30084,5.4347563,6.286325,4.302557,5.7,6.2,4,2.5231707,3.0427351,1.8323864,1953,1947,1962,2008,2004,2011,0.90625,0.14204545,0.92026335,0.39539137,81551.813,39051.848,49651,74479,32193,50.981064,24.956177,110.11423,0.3243095,0.1837317,0.21214959,1.5,1116,200,214.33333,124,3.2371795,2.5083334,3.2604167,21,11.25,44.049999,1.9425,53.25,2.7249999,1090,0.74250001,0.23725,1.0575,4.0450001,775.01276,1.6069397,12.25,6.75,14.5,4.5,43.5,63,0,42,045,401402,42045401402,4014.02,Census Tract 4014.02,G5020,S,695304,0,+39.9377752,-075.2916209,1,G4200450401402,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401402,401402,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4014.02,4048,3839,104,45,1885,36.1,981,621,1744,71,985,759,40916,219,3801,600,627,89800,109900,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4014.02, Delaware County, Pennsylvania",37.2,3779,2610,812,394,2734,858,521,49651,1782,1640,142,936,704,955,136700,853,377,3770,0.14057779999999998,0.6906589044720826,0.9483695652173914,46900,0.522271714922049,8735,0.21348616678072146,328,0.5231259968102073,0.5647935779816514,0.5707317073170731,0.005938129335421705,46458,66563,0.18388894320070387,0.23081106120722644,0.04692211800652257,0.2551655210466345,0,0,0,0,0,0
42045401502,44,0.58542472,0.21163127,0.021718146,1928,1818,110,94.3,5.7,1.1,6,980,728,919,1164,1125,1155,0,708.33331,949.0741,1186.2438,1232.1428,980,1033.6812,914,942.62878,4.878438,6.8294797,3.6793962,4.3,6.9,3.4,2.1006601,3.1661849,1.4458259,1962,1954,1966,2011,2000,2013,0.90408528,0.30284193,0.90657771,0.34223071,91802.742,48878.773,53558,88333,41745,70.314552,30.930273,150.41048,0.52738208,0.31992039,0.33365548,2.125,1299,899.5,257,128.5,5.3333335,5,5,161.33333,11.466666,44.233334,2.8633332,66.333336,3.4666667,1370,0.62,0.17999999,0.69666666,5.4733334,2666.6687,1.590542,13,5.3333335,5.6666665,2.6666667,27,31,0,42,045,401502,42045401502,4015.02,Census Tract 4015.02,G5020,S,1734894,0,+39.9195013,-075.3042855,1,G4200450401502,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401502,401502,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4015.02,4329,3420,353,60,2136,35.5,811,669,2008,104,833,1175,44207,404,3975,686,710,123400,83300,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4015.02, Delaware County, Pennsylvania",36.7,4144,2468,877,90,3147,946,629,53558,1928,1818,110,692,1126,980,194000,671,424,4144,0.20746168999999998,0.5955598455598455,0.7900207900207901,70600,0.5721231766612642,9351,0.2115275861288936,270,0.38028169014084506,0.4148406374501992,0.38063806380638066,-0.03420257364381857,46458,66563,0.19272965819892776,0.21957504014339593,0.026845381944468172,0.13929035206797002,0,0,0,0,0,0
42045401600,45,0.47552449,0.45804197,0.001748252,817,721,96,88.2,11.8,3.8,7,1112,765,1008,1277,1340.9041,1156,0,803.57141,1068.5483,1250,1500,1112,1141.1815,958,1013.7842,5.552011,6.88345,3.5958905,5.7,6.9,3.6,2.518724,3.2610722,1.4280822,1958,1953,1969,2003,1998,2011,0.88698632,0.40753424,0.93671942,0.39800167,80011.656,52500,53702,80250,47222,88.372856,36.844952,185.64598,0.4244957,0.3110311,0.35237646,1.5,675,53.580357,39.050163,43.167465,4,3,5,10,11.4,44.700001,1.3099999,48,2.2,240,0.76999998,0.22,0.89999998,1,0,0.87596357,15,6,9,2,35,60,1,42,045,401600,42045401600,4016,Census Tract 4016,G5020,S,867254,0,+39.9284954,-075.2773197,1,G4200450401600,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401600,401600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4016,1866,1512,207,25,890,40,395,297,806,28,488,318,44205,66,1729,760,728,111900,125000,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4016, Delaware County, Pennsylvania",36.7,1716,819,786,3,1201,359,191,53702,817,721,96,429,292,1112,166200,408,141,1682,0.11346459999999997,0.4772727272727273,0.8102893890675241,54300,0.48525469168900803,9497,0.21483995023187422,384,0.5274725274725275,0.6054590570719603,0.59500693481276,-0.010452122259200336,46458,66563,0.197624703087886,0.24848236564746193,0.05085766255957594,0.25734466271131573,0,0,0,0,0,0
42045401900,46,0.44173247,0.41134241,0.056951422,2015,1840,175,91.3,8.7,3.6,7.1,913,576,840,1068,1436.9968,1156,0,625,860.78595,1128.2467,1365.3846,913,957.99109,827,842.00891,5.964674,6.8852725,4.1129298,6.1,6.8,4,2.7483695,3.3043125,1.6301146,1942,1939,1946,2005,2001,2012,0.93617022,0.20294599,0.94291341,0.49015749,85056.953,38412.438,63197,85393,31250,94.56881,39.813728,191.93442,0.4406504,0.31794971,0.37264571,4,5905.0723,60.289799,1,41.818844,3.5454545,2.6666667,3.5,8,11.4,44.700001,1.29,48,2.2,220,0.76999998,0.17,0.54000002,1.2,0,1.1811481,12,7,7,3,29,57,0,42,045,401900,42045401900,4019,Census Tract 4019,G5020,S,1325152,0,+39.9412733,-075.2807599,1,G4200450401900,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,401900,401900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4019,4739,3942,579,59,2231,38.6,1094,646,1974,61,1457,517,52456,205,4527,575,667,114200,0,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4019, Delaware County, Pennsylvania",42.6,4179,1993,1719,238,3048,756,694,63197,2015,1840,175,1229,611,913,160100,798,264,4179,0.12270069,0.4769083512802106,0.83182105929521,45900,0.4019264448336252,10741,0.2047620863199634,246,0.36881559220389803,0.7380952380952381,0.6679347826086957,-0.07016045548654248,46458,66563,0.15258502363885923,0.17336265961991867,0.020777635981059445,0.1361708736909613,0,0,0,0,0,0
42045402000,47,0.3527863,0.43132952,0.011408512,1310,1083,227,82.7,17.3,14.9,10.5,814,696,792,913,1382.4921,1156,0,848.48486,789.07562,900.60486,947.58063,814,840.37561,734,749.58917,5.4395199,6.6682315,3.6711712,5.4,7,3.4,2.371191,3.0657277,1.3716216,1943,1939,1948,2010,2003,2012,0.8918919,0.32207206,0.89775282,0.44887641,80833.336,41024.773,51804,70712,35774,99.884033,40.947216,205.53926,0.44946471,0.33753026,0.38829234,1,715,1,3,1.3333334,2.3666666,2.75,4.2222223,4.6666665,11.4,44.666668,1.3066666,48,2.1666667,180,0.80333334,0.17,0.80666667,1.1333333,0.011,0.68731654,13.666667,6.3333335,8.333333,2.3333333,30.333334,62.666668,1,42,045,402000,42045402000,4020,Census Tract 4020,G5020,S,838645,0,+39.9352725,-075.2739438,1,G4200450402000,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,402000,402000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4020,2573,1636,790,51,1170,40,482,441,1277,92,619,658,37581,209,2320,440,663,87200,85700,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4020, Delaware County, Pennsylvania",43.5,2279,822,983,26,1780,462,410,51804,1310,1083,227,639,444,814,155600,433,171,2279,0.11193444999999996,0.3606845107503291,0.635833657209483,68400,0.7844036697247706,14223,0.37846252095473776,151,0.2277526395173454,0.48472983555207516,0.590027700831025,0.1052978652789498,46458,66563,0.21170272212022032,0.18855686819550613,-0.023145853924714188,-0.10933186731330868,0,0,0,0,0,0
42045402100,48,0.059599247,0.89159101,0.018667581,2247,2110,137,93.9,6.1,0.7,6.5,896,588.86774,898,910.31586,1444,1008.1628,0,716.78027,895.66931,875,1126.0309,896,1031.6075,795,817.65283,6.3312798,6.8920956,4.5988374,6.4,6.8,4.1,2.8753555,3.1769135,1.9437984,1948,1946,1955,2002,1998,2012,0.9147287,0.05232558,0.92180413,0.3405391,74670.641,30794.574,57188,67965,30625,121.27788,46.445202,245.05432,0.46997738,0.38425398,0.42960855,1.1528474,5046,709,216,42,3,3,2.1695905,80,11.4,43.700001,2.74,56,3.2,960,0.50999999,0.13,0.44,6.3000002,1300,0.61195701,11,6,14,4,49,60,1,42,045,402100,42045402100,4021,Census Tract 4021,G5020,S,2495119,0,+39.9346571,-075.2494382,1,G4200450402100,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,402100,402100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4021,5981,1081,4680,69,2718,37.3,1603,673,2206,115,1869,337,53225,166,5773,475,592,83500,75600,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4021, Delaware County, Pennsylvania",40.3,5839,348,5314,109,3747,1151,550,57188,2247,2110,137,1594,516,896,136000,1371,725,5798,0.0857234,0.0595992464463093,0.18073900685504096,52500,0.6287425149700598,3963,0.07445749178017849,304,0.5135135135135135,0.8472348141432456,0.7554502369668247,-0.09178457717642097,46458,66563,0.13347111319868482,0.188011470937959,0.05454035773927418,0.40863042520732945,0,0,0,0,0,0
42045402200,49,0.14109348,0.80908287,0.026895944,926,812,114,87.7,12.3,10.6,7.7,1135,275,990,1223,1534,1156,0,326.66666,920.98541,1325,1295.4546,1135,1122.3959,1043,967.48511,5.8990149,6.8638296,4.5730996,6,6.6,4.2,2.6736453,3.2212765,1.9210526,1953,1944,1968,2006,1996,2012,0.9649123,0.44444445,0.9456265,0.4172577,71276.594,56403.508,52206,61528,47115,112.34405,44.45977,231.06396,0.4763377,0.37314045,0.42491183,1.5620716,1593.4182,209.76823,44.777275,17.402842,3.0769231,3,3,5,11.4,44.599998,1.33,47,2.0999999,240,0.80000001,0.2,1,1.1,2.5,0.61812329,16,6,9,2,35,65,1,42,045,402200,42045402200,4022,Census Tract 4022,G5020,S,886267,0,+39.9326131,-075.2646375,1,G4200450402200,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,402200,402200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4022,2281,432,1758,19,916,48.2,414,759,875,69,544,331,42243,103,1913,625,624,87000,65000,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4022, Delaware County, Pennsylvania",47,2268,348,1858,61,1692,507,324,52206,926,812,114,470,342,1135,132400,407,263,1918,0.10319724999999996,0.15343915343915343,0.18939061814993424,45400,0.5218390804597701,9963,0.2358497265819189,511,0.8189102564102564,0.6217142857142857,0.5788177339901478,-0.042896551724137866,46458,66563,0.1772601377743058,0.26088955292495114,0.08362941515064534,0.47178918058342834,0,0,0,0,0,0
42045402300,50,0.005269321,0.9464286,0.028103044,1568,1433,135,91.4,8.6,2.1,3.8,843,841,815,953,1148.9865,1040.344,0,875,853.0451,1011.3636,1500,843,896.78784,713,749.75098,4.4138169,6.6997581,3.4882352,3.8,6.6,3.3,1.8422889,3.1089587,1.3294117,1960,1951,1963,2010,1989,2012,0.91274512,0.19411765,0.94330323,0.37838948,73014.531,42990.195,39859,62974,35755,122.76685,46.153881,248.05753,0.47648707,0.3859942,0.43251809,1,800,266.10135,2,92.301849,2,2,2,4,11.5,44.5,1.6799999,49,2.3,260,0.79000002,0.23,1.4,1.9,670,1.2884114,9,8,16,5,55,91,0,42,045,402300,42045402300,4023,Census Tract 4023,G5020,S,749263,0,+39.9251187,-075.2494799,1,G4200450402300,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,402300,402300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4023,3500,317,3062,32,1583,34.7,859,382,1615,78,533,1082,36483,251,3183,528,599,87800,65000,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4023, Delaware County, Pennsylvania",33.2,3416,52,3240,96,2434,782,446,39859,1568,1433,135,413,1020,843,146400,605,402,3416,0.09049287,0.01522248243559719,0.09057142857142857,58600,0.6674259681093394,3376,0.09253624976016227,244,0.4073455759599332,0.330030959752322,0.2882065596650384,-0.04182440008728361,46458,66563,0.19702327111257298,0.2537946260568504,0.0567713549442774,0.28814542883028277,0,0,0,0,0,0
42045402400,51,0.092549473,0.84895229,0.054714784,1368,1072,296,78.4,21.6,12,14.9,1003,519,853,897,1146,971,0,614.28571,849.08087,850.81171,1251.4313,1003,987.56097,714,719.87805,5.1557837,5.838028,4.7058825,5.5,5.7,4.9,2.4897387,3.1197183,2.0743034,1939,1939,1939,2011,1998,2013,0.85139316,0.078947365,0.84743202,0.24672709,54325.117,36509.289,33378,50909,28605,117.35468,44.744244,245.81775,0.49371356,0.39364138,0.44193634,1,1396,100,51,100,3.25,3.1111112,2.1666667,27,11.5,44.200001,2.71,63,3.1999998,1055,0.69,0.215,1.135,4.9499998,2350,1.3290527,11,6,9.5,3.5,39.5,60.5,0,42,045,402400,42045402400,4024,Census Tract 4024,G5020,S,495220,0,+39.9160969,-075.2548444,1,G4200450402400,2000,1,2,Pennsylvania,42,Delaware,045,NA,NA,402400,402400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 4024,3535,848,2509,49,1656,27.6,1392,215,1173,215,648,525,26098,1087,2415,413,567,48700,33300,2013-2017,NA,NA,Delaware County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 4024, Delaware County, Pennsylvania",29,3436,318,3026,188,1986,897,160,33378,1368,1072,296,426,646,1003,68500,1174,1236,3436,0.10007218000000001,0.09254947613504075,0.23988684582743988,19800,0.406570841889117,7280,0.2789485784351291,436,0.76895943562610225,0.5524296675191815,0.39738805970149255,-0.155041607817689,46458,66563,0.260709632922063,0.3605968002876146,0.09988716736555159,0.383135698692852,0,0,0,0,0,0
