fips_tract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic,statefp,countyfp,tractce,geoid,name,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,included,gisjoin,year.x,regiona.x,divisiona.x,state,statea,county.x,countya,cty_suba,placea,tracta,trbl_cta,blck_grpa,trbl_bga,c_citya,aianhha,res_onlya,trusta,trbl_suba,anrca,msa_cmsaa,pmsaa,necmaa,urb_areaa,cd106a,cd108a,cd109a,zip3a,zctaa,name.x,totalpop_2000,pop_white_only_2000,pop_black_only_2000,pop_hispanic_2000,pop_male_2000,median_age_2000,pop_less_18_2000,pop_over_65_2000,house_occupied_2000,house_vacant_2000,house_occ_owner_2000,house_occ_renter_2000,med_hh_inc_2000,pop_below_poverty_2000,pop_atabove_poverty_2000,med_rent_asked_2000,med_gross_rent_2000,med_value_owner_occ_2000,med_price_asked_2000,year.y,regiona.y,divisiona.y,county.y,cousuba,blkgrpa,concita,aitscea,cbsaa,csaa,metdiva,nectaa,cnectaa,nectadiva,uaa,cdcurra,sldua,sldla,zcta5a,submcda,sdelma,sdseca,sdunia,puma5a,name.y,median_age_2017,totalpop_2017,pop_white_only_2017,pop_black_only_2017,pop_hispanic_2017,pop_25over_2017,pop_25over_hs_2017,pop_25over_bach,med_hh_inc_2017,house_total_2017,house_occupied_2017,house_vacant_2017,house_occ_owner_2017,house_occ_renter_2017,med_gross_rent_2017,med_value_owner_occ_2017,pop_less_18_2017,pop_below_poverty_2017,pop_poverty_determined_2017,p_discrim,p_white_2000,p_white_2017,change_value,perc_change_value,change_inc,perc_change_inc,change_gross_rent,perc_change_gross_rent,perc_owner_2000,perc_owner_2017,change_perc_owner,med_medhhinc_2000,med_medhhinc_2017,rentburden_2000,rentburden_2017,change_rentburden,perc_change_rentburden,gentrify_composite,gentrify_housevalue,gentrify_rentburden,gentrify_income,wealth,newwealth
42091206901,122,0.72309011,0.080890223,0.068478495,1967,1941,26,98.7,1.3,0,2.5,1086,508,684,1295,1729,1792,0,583.65387,803.97729,1196.9932,1458.6093,1086,1043.7251,989,925.34863,5.7135496,7.7688112,3.8730469,5.8,8.1,3.8,2.5151985,3.5899673,1.5527344,1973,1972,1974,2009,1997,2012,0.8671875,0.29785156,0.91141909,0.49623379,107355.51,46416.016,62378,120813,30000,32.595116,3.2192607,45.647228,0.1196557,0.92309409,0.8905611,1.7916666,1205.9,210,57.666668,101,6.6999998,6.1666665,9,55,10.75,45.366669,1.5133333,48.833332,2.2833333,426.66666,0.40166667,1.2866666,1.5,3.7333333,466.67841,0.76454437,19.166666,4.8333335,7.3333335,5.1666665,20.666666,24.5,1,42,091,206901,42091206901,2069.01,Census Tract 2069.01,G5020,S,4076192,0,+40.2427746,-075.3134779,1,G4200910206901,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,206901,206901,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2069.01,4379,3580,179,98,2107,37.9,1090,722,1694,45,895,799,60104,161,4218,725,821,169900,0,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2069.01, Montgomery County, Pennsylvania",42.3,4673,3584,378,320,3319,862,841,62378,1967,1941,26,917,1024,1086,337600,891,458,4673,-0.80343839,0.8175382507421786,0.7669591268992082,167700,0.987051206592113,2274,0.03783442033808066,265,0.3227771010962241,0.5283353010625738,0.4724368882019577,-0.05589841286061603,58188,82330.5,0.1639158791428191,0.20891981147199334,0.04500393232917424,0.2745550496054292,0,0,0,0,0,0
42091207004,123,0.85229278,0.036155201,0.033509701,1778,1749,29,98.4,1.6,0,5.8,994,2433,941,971,1669,1957,0,1399.3535,921.8269,961.79248,1433.4862,994,1106.0526,946,1011.7368,6.4236708,7.2291994,4.2631578,6.7,7.2,3.7,2.8867924,3.2951334,1.7915789,1983,1985,1975,2005,2001,2013,0.95578945,0.18947369,0.95603693,0.48168206,99218.992,45557.895,74401,102639,37434,71.913162,25.392805,135.31348,0.497742,0.45485514,0.56895137,1.125,84242,100,100,100,2.1111112,2,2.125,18,11.4,43.700001,2.01,50,2.5999999,360,0.64999998,0.13,0.63,5.1999998,840,2.1191874,10,6,23,3,70,85,0,42,091,207004,42091207004,2070.04,Census Tract 2070.04,G5020,S,4255148,0,+40.2764582,-075.3853783,1,G4200910207004,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207004,207004,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2070.04,4383,4103,129,97,2119,34.5,1363,351,1534,21,1197,337,66643,200,4180,794,679,150500,127500,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2070.04, Montgomery County, Pennsylvania",44.3,4536,3934,164,152,3139,898,853,74401,1778,1749,29,1274,475,994,280800,1023,222,4536,0.04288686000000003,0.9361168149669177,0.8672839506172839,130300,0.86578073089701,7758,0.11641132602073737,315,0.4639175257731959,0.7803129074315515,0.7284162378502002,-0.05189666958135131,58188,82330.5,0.12226340350824542,0.16032042580072847,0.03805702229248305,0.3112707580557128,0,0,0,0,0,0
42091208704,124,0.7261709,0.16906327,0.050328676,1847,1700,147,92,8,4.4,3.9,837,516.35693,730.79865,824,1334,1179.0571,0,875,545.03204,846.23895,1202.5529,837,976.2605,758,799.07562,6.0100002,6.6740947,4.8619585,6.1,6.6,5,2.7011764,3.0399258,2.1155698,1984,1987,1981,2006,2004,2011,0.84590691,0.051364366,0.89976054,0.33219296,79756.266,47395.668,55933,74884,36399,29.870554,11.668855,59.095585,0.28332743,0.40236783,0.51986086,1.750813,27860,118,58,25,2,2,4.3333335,13,11.2,44.966667,0.89266664,42,1.8666667,226.66667,0.39666668,0.31966665,0.55333334,0.60666668,1533.4933,1.9979104,15.666667,6.6666665,10.333333,1.3333334,29.666666,37.333332,0,42,091,208704,42091208704,2087.04,Census Tract 2087.04,G5020,S,6559221,315778,+40.2394395,-075.6008133,1,G4200910208704,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208704,208704,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2087.04,4230,3287,772,70,1956,30.5,1442,410,1446,43,925,521,44918,640,3547,850,671,94200,65000,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2087.04, Montgomery County, Pennsylvania",32.9,4868,3621,837,245,2923,1076,470,55933,1847,1700,147,1077,623,837,163000,1512,448,4731,-0.11904039999999999,0.7770685579196217,0.7438373048479868,68800,0.7303609341825902,11015,0.24522463155082594,166,0.2473919523099851,0.6396957123098201,0.6335294117647059,-0.006166300545114245,58188,82330.5,0.17925998486130282,0.17957198791411152,3.12003052808707e-4,0.00174050585271504,0,0,0,0,0,0
42091208801,125,0.52812272,0.31336743,0.14901388,717,615,102,85.8,14.2,9.5,5.9,832,330,656,979,1417,973,0,392.30768,631.25,974.22681,1205.2753,832,850.24152,669,678.92511,4.8471546,6.287293,4.2465439,4.6,6.2,3.8,2.2308943,3.1160221,1.8617512,1948,1939,1961,2011,2008,2012,0.71198159,0.036866359,0.82750845,0.18263811,57279.004,35432.027,27083,53173,18269,17.888597,7.0066237,35.540878,0.15111811,0.22855392,0.27391222,1.5,2006,132,161.5,51,5,3.5,6,3,11.25,44.650002,1.405,48,2.25,360,0.77499998,0.21350001,0.91499996,1.6500001,1800.006,0.55277115,12.5,8.5,18,3.5,51.5,65.5,1,42,091,208801,42091208801,2088.01,Census Tract 2088.01,G5020,S,634530,51914,+40.2431832,-075.6499187,1,G4200910208801,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208801,208801,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2088.01,1130,984,90,59,544,35.8,261,210,536,39,175,361,27903,113,974,406,429,72600,85000,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2088.01, Montgomery County, Pennsylvania",35.4,1369,829,429,204,887,365,93,27083,717,615,102,181,434,832,111300,271,420,1359,-0.07743581,0.8707964601769912,0.6055514974433893,38700,0.5330578512396694,-820,-0.029387521055083684,403,0.9393939393939394,0.32649253731343286,0.2943089430894309,-0.032183594224001966,58188,82330.5,0.1844962907214278,0.36864453716353435,0.18414824644210653,0.9981135432156368,0,0,0,0,0,0
42091208901,126,0.73731428,0.12867956,0.074852817,1730,1565,165,90.5,9.5,5.8,0,959,520.49463,751,981,1179,1390,0,573.04053,751.52441,1027.3438,1193.7778,959,1057.8303,842,901.83527,5.6939297,6.0798721,5.115016,5.4,5.8,4.5,2.6402557,2.8296061,2.35623,1956,1953,1962,2007,2002,2012,0.79073483,0.063897766,0.88668448,0.28233498,69235.891,47763.578,53311,64063,38750,32.111526,12.366305,63.4445,0.26475883,0.29275364,0.37076241,1.7886783,2006,2,36,36,2.5,3,4.5,3,11.3,45.400002,1.29,49,2.3,170,0.70999998,0.28999999,1.1,1.2,1400,0.82527107,14,8,15,3,38,32,1,42,091,208901,42091208901,2089.01,Census Tract 2089.01,G5020,S,1677900,0,+40.2578959,-075.6528166,1,G4200910208901,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208901,208901,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.01,3448,3050,234,79,1653,35.9,862,559,1466,88,873,593,37716,216,3216,1125,596,85600,72000,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2089.01, Montgomery County, Pennsylvania",40.5,3567,2779,496,267,2621,893,370,53311,1730,1565,165,939,626,959,127800,709,516,3559,-0.02799480999999998,0.8845707656612529,0.7790860667227362,42200,0.4929906542056075,15595,0.41348499310637393,363,0.6090604026845637,0.5954979536152797,0.6,0.004502046384720293,58188,82330.5,0.18962774419344575,0.21586539363358406,0.026237649440138316,0.13836398018515894,0,0,0,0,0,0
42091208904,127,0.53403646,0.27197188,0.119527,1653,1400,253,84.7,15.3,7.8,9.8,822,624,777,915,1100,1183,0,659.25928,794.82355,897.28259,1193.3431,822,875.04938,671,701.94965,4.5514288,6.7582417,3.7760618,4,7.6,3.5,1.8892857,3.0686812,1.4749035,1939,1939,1945,2011,2006,2012,0.773166,0.065637067,0.75547445,0.20985402,64491.758,30004.826,30400,50208,24818,18.42897,7.177516,36.540577,0.15483563,0.2134582,0.26018038,2,2006,94.625336,125.41908,46.687538,4.2812562,3.3562512,3,3,11.3,45.400002,1.35,49,2.3,170,0.74000001,0.31999999,1.3,1.2,2800,0.57156098,13,9,16,3,44,36,1,42,091,208904,42091208904,2089.04,Census Tract 2089.04,G5020,S,507945,0,+40.2474289,-075.6484872,1,G4200910208904,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208904,208904,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.04,3020,1984,724,278,1491,32.3,802,266,1350,258,377,973,26705,423,2367,510,486,82600,27500,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2089.04, Montgomery County, Pennsylvania",35.7,3129,1916,851,374,2192,525,194,30400,1653,1400,253,364,1036,822,95000,722,914,3129,-0.058622569999999985,0.6569536423841059,0.6123362096516459,12400,0.15012106537530268,3695,0.13836360232166262,336,0.691358024691358,0.27925925925925926,0.26,-0.019259259259259254,58188,82330.5,0.21838607002434002,0.3244736842105263,0.10608761418618629,0.4857801332033787,0,0,0,0,0,0
42091210100,128,0.74842292,0.070653543,0.11027,1523,1513,10,99.3,0.7,0.9,0,1027,794.75391,923.34875,999,1741.1543,0,0,825.53552,937.5,1069.7115,1303.5714,1027,1086.8507,875,900.32465,6.4580302,6.9931388,4.6599422,6.4,6.9,4.2,3.0416391,3.2838764,2.2276657,1954,1953,1960,2005,2002,2011,0.95100862,0.31700289,0.96030533,0.53053433,91046.313,59827.09,87629,97596,54653,95.486687,30.937498,175.96164,0.37809625,0.53599364,0.59604889,4,3390,140,118,43,3,8,8,9,11.033333,44.533333,1.3266666,46.333332,2.2,310,0.75999999,0.13666667,0.50333333,2.0233333,143.33636,2.4646389,14,8.333333,12,3.6666667,34,48.666668,0,42,091,210100,42091210100,2101,Census Tract 2101,G5020,S,2753396,27173,+40.1176621,-075.1914335,1,G4200910210100,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210100,210100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2101,3839,3635,84,49,1841,38.6,909,624,1502,35,1196,306,52589,169,3664,592,699,146000,0,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2101, Montgomery County, Pennsylvania",38.4,3963,3158,280,437,2620,604,791,87629,1523,1513,10,1166,347,1027,294900,975,232,3963,-0.15789739000000003,0.9468611617608752,0.7968710572798385,148900,1.0198630136986302,35040,0.6662990359200593,328,0.46924177396280403,0.796271637816245,0.7706543291473893,-0.0256173086688557,58188,82330.5,0.15950103633839777,0.14063837314131167,-0.0188626631970861,-0.1182604428792991,0,1,0,1,0,0
42091210400,129,0.75274605000000006,0.15467384,0.044160504,1928,1842,86,95.5,4.5,0.6,7.1,1218,375,446,1327,1599.4232,2609,3163,429.16666,620.96771,1309.1317,1074.1379,1218,1148.8326,1100,979.76654,6.514658,7.0873394,4.1972604,6.9,7.2,4.1,3.0010858,3.3175356,1.7205479,1957,1955,1964,2003,2000,2011,0.98082191,0.67945206,0.96553773,0.70617944,96770.484,30506.85,82095,93924,22656,103.57246,31.270805,197.58409,0.4346692,0.51609111,0.52704924,2.4166768,2693.533,100,100,100,2.5833333,3.2,2.6666667,4,11.1,44,1.4299999,47,2.2,500,0.83999997,0.089000002,0.43000001,1.7,0,1.8989834,15,6,19,4,52,94,0,42,091,210400,42091210400,2104,Census Tract 2104,G5020,S,3875924,4216,+40.0960257,-075.2006838,1,G4200910210400,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210400,210400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2104,4827,4077,594,48,2044,47.5,950,1386,1779,26,1425,354,67115,328,4265,650,544,174400,0,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2104, Montgomery County, Pennsylvania",49.5,4461,3551,690,197,3366,412,1042,82095,1928,1842,86,1477,365,1218,317800,861,319,4227,-0.08142190999999999,0.8446239900559354,0.7960098632593589,143400,0.8222477064220184,14980,0.223198986813678,674,1.2389705882352942,0.8010118043844857,0.8018458197611292,8.340153766435154e-4,58188,82330.5,0.0972658869105267,0.17803763932029965,0.08077175240977294,0.8304222063391408,0,0,0,0,0,0
42091210600,130,0.76549488,0.083024979,0.061285846,1690,1667,23,98.6,1.4,0,0,1521,959,1331,1625,1583.3947,1441.5203,1574,734.55884,1240.6462,1341.1885,1500,1521,1441.9893,1397,1331.1827,6.1751652,7.0532446,3.9053764,6.3,7.1,3.9,2.9082184,3.405158,1.6236559,1959,1957,1974,2004,1999,2012,0.87741935,0.4688172,0.93790954,0.51856476,104336.52,61064.516,91594,114531,54493,74.74102,21.475544,112.40724,0.37739211,0.31410903,0.66020095,1.75,1168,156.78395,102.77375,55.454132,3,7,8,3,10.7,45.400002,0.99699998,44,2,360,0.36000001,0.16,1.2,0.98000002,12,1.9644264,18,6,6,3,14,23,0,42,091,210600,42091210600,2106,Census Tract 2106,G5020,S,3057806,0,+40.1232354,-075.2999664,1,G4200910210600,NA,NA,NA,Pennsylvania,42,NA,091,NA,NA,210600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-2017,NA,NA,Montgomery County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 2106, Montgomery County, Pennsylvania",43,4324,3521,368,265,3205,736,755,91594,1690,1667,23,1202,465,1521,299600,834,93,4157,0.06328307999999999,NA,0.8142923219241444,NA,NA,NA,NA,NA,NA,NA,0.7210557888422315,NA,58188,82330.5,NA,0.19927069458698168,NA,NA,0,0,0,0,1,0
42017100302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,017,100302,42017100302,1003.02,Census Tract 1003.02,G5020,S,6861295,2033655,+40.0847565,-074.8915551,0,G4200170100302,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100302,100302,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.02,5118,4954,37,112,2641,36.7,1264,573,1811,90,1538,273,45856,387,4725,0,617,104400,67400,2013-2017,NA,NA,Bucks County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 1003.02, Bucks County, Pennsylvania",42,4828,4617,40,356,3340,1380,303,61603,1884,1690,194,1343,347,1085,203400,960,408,4800,NA,0.9679562329034779,0.9562966031483016,99000,0.9482758620689655,15747,0.34340108164689465,468,0.7585089141004863,0.8492545554942021,0.7946745562130177,-0.0545799992811844,58188,82330.5,0.1614619678995115,0.21135334318133858,0.04989137528182708,0.30899769110257463,0,0,0,0,0,0
42017100306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,017,100306,42017100306,1003.06,Census Tract 1003.06,G5020,S,1571083,0,+40.1061893,-074.8836008,0,G4200170100306,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100306,100306,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.06,3614,2536,340,208,1822,36.4,929,461,1265,17,796,469,38750,474,3140,475,506,100000,0,2013-2017,NA,NA,Bucks County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 1003.06, Bucks County, Pennsylvania",36,3545,2497,512,307,2508,1124,304,48484,1402,1334,68,825,509,933,198200,807,387,3545,NA,0.701715550636414,0.7043723554301834,98200,0.982,9734,0.2512,427,0.8438735177865613,0.6292490118577075,0.618440779610195,-0.010808232247512595,58188,82330.5,0.15669677419354838,0.23092154112696972,0.07422476693342134,0.4736840775148348,0,0,0,0,0,0
42017100402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,017,100402,42017100402,1004.02,Census Tract 1004.02,G5020,S,3412871,20737,+40.1380006,-074.8558212,0,G4200170100402,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100402,100402,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.02,6575,6173,212,194,3234,37.4,1641,946,2345,37,1841,504,50998,244,6275,675,828,102900,97800,2013-2017,NA,NA,Bucks County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 1004.02, Bucks County, Pennsylvania",35.6,7223,6375,375,673,4895,2286,304,68988,2389,2340,49,1655,685,1180,191800,1674,934,7141,NA,0.9388593155893536,0.8825972587567493,88900,0.8639455782312925,17990,0.35275893172281264,352,0.4251207729468599,0.7850746268656716,0.7072649572649573,-0.07780966960071434,58188,82330.5,0.19483116984979804,0.20525308749347712,0.010421917643679085,0.05349204468522,0,0,0,0,0,0
42017101403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,017,101403,42017101403,1014.03,Census Tract 1014.03,G5020,S,4653691,101936,+40.1622430,-074.9637580,0,G4200170101403,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101403,101403,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1014.03,6315,6170,35,46,3097,40.5,1553,638,2227,61,2149,78,67378,229,6079,0,915,151500,137500,2013-2017,NA,NA,Bucks County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 1014.03, Bucks County, Pennsylvania",42.8,5665,5431,85,87,4172,1171,956,90357,2191,2138,53,2098,40,NA,307600,1095,208,5632,NA,0.9770387965162312,0.958693733451015,156100,1.0303630363036305,22979,0.3410460387663629,NA,NA,0.9649753030983386,0.9812909260991581,0.016315623000819568,58188,82330.5,0.1629612039538128,NA,NA,NA,0,0,0,0,1,0
42017101401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,017,101401,42017101401,1014.01,Census Tract 1014.01,G5020,S,5982155,3254,+40.1426191,-075.0077058,0,G4200170101401,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101401,101401,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1014.01,3987,3880,10,40,1963,42.4,840,783,1498,15,1402,96,56698,175,3801,0,836,153700,112500,2013-2017,NA,NA,Bucks County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 1014.01, Bucks County, Pennsylvania",44,4315,4058,21,111,3181,847,607,86964,1627,1544,83,1449,95,1221,286800,830,94,4315,NA,0.9731627790318536,0.9404403244495945,133100,0.8659726740403383,30266,0.5338107164273872,385,0.4605263157894737,0.9359145527369827,0.9384715025906736,0.0025569498536909263,58188,82330.5,0.17693745811139722,0.16848351041810405,-0.008453947693293162,-0.04777929887503347,0,0,0,1,0,0
42017100403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,017,100403,42017100403,1004.03,Census Tract 1004.03,G5020,S,4119622,504838,+40.1288197,-074.8449181,0,G4200170100403,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100403,100403,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.03,2227,1233,944,47,1045,37,584,347,803,25,632,171,40909,200,1943,625,738,100400,0,2013-2017,NA,NA,Bucks County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 1004.03, Bucks County, Pennsylvania",38.6,2199,1210,862,383,1571,569,182,47500,835,804,31,608,196,991,186800,508,553,2199,NA,0.553659631791648,0.55025011368804,86400,0.8605577689243028,6591,0.16111369136375858,253,0.3428184281842818,0.7870485678704857,0.7562189054726368,-0.0308296623978489,58188,82330.5,0.2164804810677357,0.2503578947368421,0.033877413669106404,0.1564917700755955,0,0,0,0,0,0
