fips_tract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic,statefp,countyfp,tractce,geoid,name,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,included,gisjoin,year.x,regiona.x,divisiona.x,state,statea,county.x,countya,cty_suba,placea,tracta,trbl_cta,blck_grpa,trbl_bga,c_citya,aianhha,res_onlya,trusta,trbl_suba,anrca,msa_cmsaa,pmsaa,necmaa,urb_areaa,cd106a,cd108a,cd109a,zip3a,zctaa,name.x,totalpop_2000,pop_white_only_2000,pop_black_only_2000,pop_hispanic_2000,pop_male_2000,median_age_2000,pop_less_18_2000,pop_over_65_2000,house_occupied_2000,house_vacant_2000,house_occ_owner_2000,house_occ_renter_2000,med_hh_inc_2000,pop_below_poverty_2000,pop_atabove_poverty_2000,med_rent_asked_2000,med_gross_rent_2000,med_value_owner_occ_2000,med_price_asked_2000,year.y,regiona.y,divisiona.y,county.y,cousuba,blkgrpa,concita,aitscea,cbsaa,csaa,metdiva,nectaa,cnectaa,nectadiva,uaa,cdcurra,sldua,sldla,zcta5a,submcda,sdelma,sdseca,sdunia,puma5a,name.y,median_age_2017,totalpop_2017,pop_white_only_2017,pop_black_only_2017,pop_hispanic_2017,pop_25over_2017,pop_25over_hs_2017,pop_25over_bach,med_hh_inc_2017,house_total_2017,house_occupied_2017,house_vacant_2017,house_occ_owner_2017,house_occ_renter_2017,med_gross_rent_2017,med_value_owner_occ_2017,pop_less_18_2017,pop_below_poverty_2017,pop_poverty_determined_2017,p_discrim,p_white_2000,p_white_2017,change_value,perc_change_value,change_inc,perc_change_inc,change_gross_rent,perc_change_gross_rent,perc_owner_2000,perc_owner_2017,change_perc_owner,med_medhhinc_2000,med_medhhinc_2017,rentburden_2000,rentburden_2017,change_rentburden,perc_change_rentburden,gentrify_composite,gentrify_housevalue,gentrify_rentburden,gentrify_income,wealth,newwealth
42101009802,228,0.10129143,0.8672787,0.005445776,2367,2164,203,91.4,8.6,4.7,13,1275,574.91797,922.37805,1086,1591,0,0,864.97205,875,1082.0447,1363.5021,1275,1278.3334,884,995.97223,6.1215343,6.3799262,5.3444443,6.1,6.2,5.3,2.8165433,2.9495075,2.4166667,1953,1953,1953,2003,2001,2009,0.79259259,0.044444446,0.90913838,0.354047,68846.984,44162.035,66563,70722,45458,364.52585,133.79951,435.224,0.037120711,0.02769177,0.058832549,1,1531,295.78571,242,76.428574,3.32674,3.5641026,2.5277777,33.285713,11.386666,44.386665,1.824,51.400002,2.5066667,641.33331,0.75933331,0.18080001,0.49266666,2.092,381.3338,2.6806276000000002,11.333333,6.5333333,12.6,6.3333335,41.866665,75.400002,0,42,101,009802,42101009802,98.02,Census Tract 98.02,G5020,S,613111,0,+39.9745848,-075.2678792,1,G4201010009802,NA,NA,NA,Pennsylvania,42,NA,101,NA,NA,009802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 98.02, Philadelphia County, Pennsylvania",31.9,6427,672,5574,35,3830,817,649,66563,2367,2164,203,1624,540,1275,138600,1904,1294,6383,0.009428941,NA,0.10455889217364245,NA,NA,NA,NA,NA,NA,NA,0.7504621072088724,NA,29839,40813,NA,0.22985742830100805,NA,NA,0,0,0,0,1,0
42101010000,229,0.072512649,0.87647557,0.020025294,1908,1579,329,82.8,17.2,2.1,18.5,975,577,675,900,1133,1348.6136,778,625,676.29309,997.35168,1194.1489,975,967.92859,727,740.28571,5.5186825,6.3138857,4.5747924,5.8,6.3,4.6,2.6352122,3.0840139,2.102493,1944,1942,1950,2004,1998,2012,0.83240998,0.058171745,0.84537101,0.25082076,60119.602,33085.18,39398,50893,30161,155.60907,65.191063,257.69064,0.42764151,0.32494244,0.42205903,1.25,13815.75,226.89655,179.53334,83.034485,2.5739686,2.7846303,2.0983334,40.5,11.41,44.256668,1.933,52.433334,2.5366666,484.66666,0.78100002,0.15406667,0.62333333,2.536,742.06665,2.4132204,12.266666,6.5999999,14.266666,4.3333335,50.233334,82.599998,0,42,101,010000,42101010000,100,Census Tract 100,G5020,S,497695,0,+39.9710834,-075.2503759,1,G4201010010000,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010000,010000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 100,4218,1435,2539,157,1901,34.5,1208,685,1614,161,1137,477,31415,500,3702,438,496,61400,61300,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 100, Philadelphia County, Pennsylvania",33.9,4744,371,4170,95,3046,962,214,39398,1908,1579,329,857,722,975,123600,1386,1407,4744,0.10269907,0.3402086296823139,0.07820404721753794,62200,1.013029315960912,7983,0.2541142766194493,479,0.9657258064516129,0.7044609665427509,0.5427485750474984,-0.16171239149525252,29839,40813,0.189463632022919,0.296969389309102,0.107505757286183,0.5674216003268546,0,0,0,0,0,0
42101010100,230,0.011770793,0.88358557,0.069589965,2763,2420,343,87.6,12.4,2.6,3.6,881,601.08917,635,764,1231,1267.099,0,654.96075,625,776.37616,1197.3755,881,1014.1519,686,755.74457,5.8954544,6.2209387,5.4599032,6,6.2,5.7,2.8876033,3.1119134,2.5874395,1939,1939,1939,2004,2000,2010,0.87439615,0.16811594,0.84782195,0.19117367,53568.594,50195.652,41875,43559,31403,151.32091,68.88707,246.3699,0.41679174,0.32028949,0.39985496,1.6,14512.962,205,239.5,143.04167,2.477886,2.5709403,1.8768116,12.875,11.36923,44.319229,1.5515385,48.26923,2.2576923,281.15384,0.80076927,0.13719231,0.5346154,1.5153847,248.15399,2.6903191,13.038462000000001,7.2307692,14,3,49.653847,88.384613,0,42,101,010100,42101010100,101,Census Tract 101,G5020,S,601412,0,+39.9721397,-075.2425292,1,G4201010010100,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010100,010100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 101,5841,166,5455,111,2558,36.4,1653,883,2260,399,1530,730,28811,1184,4564,428,555,44200,28800,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 101, Philadelphia County, Pennsylvania",30.8,7731,629,6831,538,5257,1477,558,41875,2763,2420,343,1385,1035,881,93300,1782,1879,7731,0.09650225000000001,0.028419791131655537,0.08136075540033631,49100,1.1108597285067874,13064,0.4534379230155149,326,0.5873873873873874,0.6769911504424779,0.5723140495867769,-0.10467710085570103,29839,40813,0.23116170906945263,0.25246567164179107,0.021303962572338436,0.09216043028102744,0,0,0,1,0,0
42101010200,231,0,0.96979767,0.01781939,1514,1294,220,85.5,14.5,0,10.5,611,421.46487,609.5874,783,725,1197.8573,818.00403,569.14893,452.20264,665.099,860.18518,611,644.039,486,478.8656,5.068779,6.318182,4.1451612,5.3,6.3,4.1,2.4768162,3.1199999,2.0013442,1939,1939,1943,2006,1996,2011,0.58870965,0.051075269,0.77441078,0.14766715,38418.184,23739.92,18989,24453,15909,144.06874,76.300148,223.205,0.36249399,0.29459152,0.33783326,1.1375,2641.8845,246.09375,239.875,167.90625,3.3553114,3.2506938,1.8562289,42.125,11.403125,44.206249,2.0134375,54.03125,2.609375,425,0.80374998,0.14325,0.62562501,2.7874999,874.06256,2.6903119,12.75,7.46875,15.75,2.03125,57.1875,87.78125,0,42,101,010200,42101010200,102,Census Tract 102,G5020,S,360618,0,+39.9680830,-075.2316701,1,G4201010010200,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010200,010200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 102,3208,9,3091,39,1404,34.2,979,471,1284,186,689,595,20634,902,2280,405,415,38100,27100,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 102, Philadelphia County, Pennsylvania",36.7,3311,0,3262,59,2079,620,99,18989,1514,1294,220,550,744,611,65000,973,1337,3311,0.06790246999999999,0.002805486284289277,0,26900,0.7060367454068242,-1645,-0.07972278763206359,196,0.472289156626506,0.5366043613707165,0.4250386398763524,-0.11156572149436417,29839,40813,0.24134922942715906,0.38611827900363366,0.1447690495764746,0.5998322427632484,0,0,0,0,0,0
42101010300,232,0,0.91316932,0.053545587,1228,911,317,74.2,25.8,13.2,12.5,796,399.52664,770,706,998,1333,786.51019,625,851.7677,672.19629,1011.0909,796,874.75049,657,617.11578,5.7102084,6.6495466,5.1741381,6.1,6.5,5.5,2.8408341,3.3595166,2.5448277,1939,1939,1941,2004,1997,2009,0.89310342,0.015517241,0.87988424,0.17583212,45921.449,27353.449,22284,32938,16542,133.28723,71.493553,211.83357,0.35540158,0.29093695,0.32840481,1.6,2053,205.39999,228.5,163.5,2.6237943,2.5338318,1.5037037,21.9,11.37,44.029999,2.039,52.299999,2.5900002,512,0.76300001,0.1886,1.102,3.4200001,801.005,2.8463361,13,7.5,19,5,57.599998,82.099998,0,42,101,010300,42101010300,103,Census Tract 103,G5020,S,281275,0,+39.9678329,-075.2254384,1,G4201010010300,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010300,010300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 103,2588,27,2492,22,1111,33.8,794,361,988,236,599,389,24405,928,1549,469,504,33200,23800,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 103, Philadelphia County, Pennsylvania",25,2764,0,2524,148,1382,495,65,22284,1228,911,317,331,580,796,68100,1099,1108,2764,0.06446462999999997,0.010432766615146832,0,34900,1.0512048192771084,-2121,-0.08690842040565458,292,0.5793650793650794,0.6062753036437247,0.3633369923161361,-0.24293831132758864,29839,40813,0.2478180700676091,0.4286483575659666,0.1808302874983575,0.7296896769836996,0,0,0,0,0,0
42101010400,233,0.025519848,0.92911154,0.02079395,1609,1403,206,87.2,12.8,3.8,1.3,804,383,565.57428,893,1018,1231.8711,632,533.87683,587.5,951.05042,840.08411,804,773.13489,608,543.11334,5.4319315,6.0906515,4.7647057,5.9,6,5.6,2.6707056,2.9447591,2.3931134,1939,1939,1965,2004,1988,2010,0.62697273,0.088952653,0.74405438,0.14496036,36136.688,27833.572,18575,30756,12224,147.05354,102.95506,190.71571,0.24719915,0.20387419,0.22628252,143.29167,7121.0835,201.16667,125,92.75,3.7193398,3.7193398,1.6660714,77.25,11.423077,44.099998,2.4361539,57.615383,2.9692307,931.53845,0.64846152,0.16446154,0.76999998,4.2369232,1741.5385,2.9104559,13,6.3846154,12.538462000000001,3.1538463,47,63.615383,0,42,101,010400,42101010400,104,Census Tract 104,G5020,S,472075,0,+39.9654995,-075.2191194,1,G4201010010400,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010400,010400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 104,3498,19,3412,32,1494,32.5,1124,491,1283,239,763,520,21772,1242,2233,338,483,28900,9999,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 104, Philadelphia County, Pennsylvania",37.4,4232,129,3985,88,2649,915,162,18575,1609,1403,206,706,697,804,56900,1199,1930,4222,0.043324959999999996,0.005431675242995998,0.0304820415879017,28000,0.9688581314878892,-3197,-0.14683997795333456,321,0.6645962732919255,0.5946999220576773,0.5032074126870991,-0.09149250937057818,29839,40813,0.2662134852103619,0.519407806191117,0.2531943209807551,0.9510950235322637,0,0,1,0,0,0
42101010500,234,0.037615485,0.90299165,0.025736911,1683,1463,220,86.9,13.1,9.1,3.9,547,272,346,753,882,1233.1173,704.22748,421.73914,479.75162,669.60352,779.0293,547,584.5639,402,495.06937,4.6862612,6.3071427,4.0335569,4.9,6.1,3.8,2.1619959,3.0738096,1.7948226,1975,1960,1992,2007,1992,2011,0.77181208,0.1093001,0.75448644,0.1825124,40505.953,26073.826,20554,39667,14768,150.08434,108.75187,183.55174,0.22422938,0.17806995,0.20452796,1.3225807,14526.322,163.21794,127.97469,104.22785,2.9142702,2.903157,2.1156363,27.950001,11.374074,44.103703,2.0690124,53.901234,2.6925926,527.40741,0.67246914,0.1605432,0.73876542,3.959753,1232.8806,2.8747599,11.666667,7.2098765,18.197531,5.1111112,56.962963,73.209877,0,42,101,010500,42101010500,105,Census Tract 105,G5020,S,657761,0,+39.9665653,-075.2142017,1,G4201010010500,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010500,010500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 105,3503,71,3362,39,1457,36,1078,687,1285,403,479,806,12794,1470,1803,221,215,28000,16700,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 105, Philadelphia County, Pennsylvania",35,4546,183,4195,117,2619,827,260,20554,1683,1463,220,420,1043,547,91100,1382,1715,3820,0.04615943,0.020268341421638594,0.04025516937967444,63100,2.2535714285714286,7760,0.6065343129591996,332,1.544186046511628,0.3727626459143969,0.28708133971291866,-0.08568130620147824,29839,40813,0.20165702673128028,0.3193538970516688,0.1176968703203885,0.5836487437515699,0,0,0,0,0,0
42101010600,235,0.058891457,0.80600464,0.021939954,860,633,227,73.6,26.4,0,3.5,529,610.3468,370,440,900,1192.6949,800.97089,611.88641,462.23849,530.18866,940.52417,529,590.9856,438,472.29568,4.8341231,6.5145631,4.0234194,5.1,6.3,3.4,2.2306478,3.1601942,1.7822014,1954,1939,1963,2007,1998,2009,0.52224827,0.023419203,0.74288177,0.10267472,50970.875,17570.258,15781,39875,9861,99.30159,42.05056,174.38908,0.43976921,0.33650577,0.40417415,1.1538461,21211.416,118.04348,82.021736,71.021736,3.1565363,3.1376233,2.0595503,47.304348,11.459575,44.042553,2.4812765,57.638298,2.974468,817.29785,0.64340425,0.14208511,0.62489361,5.342979,2178.7388,2.6957109,10.042553,5.3829789,15.510638,3.8723404,57.957447,65.680855,0,42,101,010600,42101010600,106,Census Tract 106,G5020,S,265467,0,+39.9646327,-075.2079213,1,G4201010010600,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010600,010600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 106,1565,19,1498,18,695,44,352,439,613,143,263,350,15952,612,882,313,353,25000,27500,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 106, Philadelphia County, Pennsylvania",41.7,1732,122,1414,38,1159,355,35,15781,860,633,227,206,427,529,66900,524,762,1704,0.10326344000000004,0.012140575079872205,0.07043879907621248,41900,1.676,-171,-0.010719658976930793,176,0.4985835694050991,0.4290375203915171,0.325434439178515,-0.1036030812130021,29839,40813,0.2655466399197593,0.40225587732082885,0.13670923740106955,0.5148219440561523,0,0,0,0,0,0
42101010700,236,0.036291465,0.94584632,0.011908137,1777,1274,503,71.7,28.3,0,12.8,806,498,685,770,928,1105,1030.0447,544.33331,591.26715,752.64087,995.69971,806,796.22644,668,621.49176,5.3916798,7.1036415,4.7251906,5.5,7.1,4.7,2.6483517,3.4425771,2.3391495,1939,1939,1939,2011,1988,2012,0.79062158,0.026172301,0.78728729,0.1061061,35882.352,28227.918,19583,43673.21484,19489,94.34581,34.768032,136.56967,0.25527859,0.20236889,0.23764928,23.861111,24709.924,152.64583,110.34722,74.270836,2.8672173,2.8158462,1.9857717,34.673611,11.437162,44.05135,2.1965811,55.087837,2.8189189,761.30408,0.62175673,0.14853378,0.66432434,4.7257433,2088.2649,2.583535,11.959459,6.2905407,18.155405,3.3243244,59.844593,73.979729,0,42,101,010700,42101010700,107,Census Tract 107,G5020,S,460475,0,+39.9687475,-075.2069442,1,G4201010010700,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010700,010700,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 107,3671,45,3556,46,1619,34.7,1138,554,1276,363,623,653,15417,1566,2088,364,484,29000,14600,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 107, Philadelphia County, Pennsylvania",27.8,3527,128,3378,42,1998,673,115,19583,1777,1274,503,357,917,806,71800,1130,1403,3416,0.05290970000000003,0.012258240261509125,0.03629146583498724,42800,1.4758620689655173,4166,0.27022118440682363,322,0.6652892561983471,0.4882445141065831,0.2802197802197802,-0.20802473388680287,29839,40813,0.3767269896867095,0.4938977684726549,0.1171707787859454,0.31102305381248624,0,0,0,0,0,0
42101010800,237,0.069391638,0.87333649,0.010693916,2040,1513,527,74.2,25.8,3,15.6,962,793,893,970,1002,833,568,887.76044,964.04108,973.08557,922.00958,962,898.6712,750,662.94806,5.3469925,6.0751176,4.8146453,5.6,6,5.1,2.6642432,3.0359938,2.3924484,1951,1939,1959,2005,1990,2011,0.86498857,0.20251717,0.79992306,0.18891881,38677.621,28546.91,22701,33398,16629,95.518227,40.948196,159.25787,0.53306878,0.46085802,0.52001959,1.4615384,17553.188,196.23288,116,83.342468,3.4768012,3.5979931,2.1302619,49.465752,11.437333,44.053333,2.4644001,58.360001,2.9813333,829.06665,0.60893333,0.13498667,0.574,5.5577335,2361.8186,2.3694556,9.7466669,5.1866665,15.04,5.1999998,57.613335,61.439999,0,42,101,010800,42101010800,108,Census Tract 108,G5020,S,585733,0,+39.9660217,-075.1989890,1,G4201010010800,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010800,010800,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 108,4273,62,4074,70,1872,30.4,1437,449,1460,385,708,752,17310,1916,2322,359,506,31100,9999,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 108, Philadelphia County, Pennsylvania",30.4,4208,292,3704,45,2599,836,213,22701,2040,1513,527,639,874,962,89900,1187,1812,4208,0.07221076000000004,0.014509712146033232,0.06939163498098859,58800,1.8906752411575563,5391,0.31143847487001736,456,0.9011857707509882,0.4849315068493151,0.42233972240581624,-0.06259178444349883,29839,40813,0.35077989601386483,0.5085238535747324,0.15774395756086756,0.4496949778291531,0,0,0,0,0,0
42101010900,238,0.15056418,0.75846261,0.039844852,1146,929,217,81.1,18.9,0,9.2,854,870.75421,494,847,1159,1125,2313,481.61765,636.97919,839.20941,1060.119,854,1033.8525,646,874.96204,5.3143163,6.7058825,4.7878337,5.3,6.8,4.4,2.7007535,3.2980392,2.4747775,1958,1945,1966,2011,1991,2012,0.83531159,0.11424332,0.81593627,0.26613545,61647.059,26758.16,23567,50694,16596,90.290527,42.656803,119.35339,0.85532725,0.1273932,0.87021983,1.1785715,3064.2046,181.20634,123.70313,91.984123,3.3425214,3.3758042,2.4507198,66.640625,11.457576,43.957577,2.6703031,59.666668,3.1712122,1314.1515,0.62954545,0.15821213,0.57590908,6.3292422,3299.2454,1.9463698,9.651515,5.212121,12.848485,4.3030305,51.227272,56.439392,0,42,101,010900,42101010900,109,Census Tract 109,G5020,S,248168,0,+39.9649286,-075.1917650,1,G4201010010900,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,010900,010900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 109,2553,83,2370,19,1106,26.6,871,175,985,116,324,661,13367,1146,1410,196,302,42500,0,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 109, Philadelphia County, Pennsylvania",22.4,2836,478,2169,113,1255,349,127,23567,1146,929,217,255,674,854,170100,857,1573,2836,0.72793405,0.03251077164120642,0.16854724964739068,127600,3.0023529411764707,10200,0.7630732400688263,552,1.8278145695364238,0.32893401015228424,0.2744886975242196,-0.054445312628064624,29839,40813,0.2711154335303359,0.4348453345780116,0.1637299010476757,0.6039121377771195,0,1,0,0,0,0
42101011000,239,0.039866254,0.89789093,0.018518519,2078,1444,634,69.5,30.5,5.2,14.6,747,746,424,901,1034,1167.6952000000001,1063.751,717.34692,567.7934,838.20001,977.05316,747,739.36115,590,556.59979,4.982687,6.8430586,4.0063357,4.6,6.9,3.6,2.3628809,3.5392354,1.7455121,1943,1939,1953,2008,1985,2011,0.71594507,0.08025343,0.74007523,0.17551191,53782.695,26219.641,18951,41927,13160,116.65773,47.294712,209.34869,0.45609257,0.36158437,0.42702031,1.4242424,10386.009,166.79845,104.27907,65.604652,2.5590446,2.5815113,1.7063283,21.703125,11.37388,44.123878,1.8854626,51.753731,2.5611942,441.41791,0.630597,0.12717164,0.59365672,3.5783582,1827.495,2.3172412,13.022388,7.5820894,21.208956,2.6119404,63.5,82.134331,0,42,101,011000,42101011000,110,Census Tract 110,G5020,S,472867,0,+39.9737291,-075.2062951,1,G4201010011000,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,011000,011000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 110,3817,66,3669,63,1759,34.2,1163,499,1527,480,619,908,19464,1318,2446,390,452,22000,14400,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 110, Philadelphia County, Pennsylvania",33,3888,155,3503,72,2393,752,120,18951,2078,1444,634,497,947,747,69700,1207,1873,3888,0.09450819999999999,0.01729106628242075,0.03986625514403292,47700,2.168181818181818,-513,-0.026356350184956842,295,0.6526548672566371,0.40537000654878846,0.34418282548476453,-0.06118718106402393,29839,40813,0.2786683107274969,0.47300933987652366,0.19434102914902673,0.6973919231852242,0,0,0,0,0,0
42101011100,240,0.045874484,0.93278116,0.011150048,1764,1274,490,72.2,27.8,6.1,14,810,528.0434,562,792,1099,1365,1014,512.5,546.29034,800.34247,1085.2041,810,848.17413,671,628.97943,5.9262166,6.7326589,4.9673538,6.1,6.5,5.3,2.9419153,3.351156,2.4553266,1943,1940,1947,2005,1990,2012,0.83333331,0.10824742,0.88936573,0.22269909,47030.348,23646.906,23548,39191,14286,115.61974,55.705883,182.74046,0.2786499,0.22046015,0.25926501,1.1666666,41504.727,206.65218,159.52174,82.260872,2.8410549,2.8521183,1.5036341,44.347828,11.379167,44.170834,1.9333333,52.875,2.5833333,335.33334,0.76166666,0.146625,0.70916665,2.7850001,930.41687,2.9093547,13.708333,7.4583335,16.291666,2.25,54.458332,84.375,0,42,101,011100,42101011100,111,Census Tract 111,G5020,S,1301616,0,+39.9752012,-075.2215750,1,G4201010011100,2000,1,2,Pennsylvania,42,Philadelphia,101,NA,NA,011100,011100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 111,4204,106,3982,43,1867,33.6,1319,538,1502,459,865,637,22765,1147,2978,401,562,32200,26900,2013-2017,NA,NA,Philadelphia County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract 111, Philadelphia County, Pennsylvania",34,3139,144,2963,35,2097,450,246,23548,1764,1274,490,692,582,810,79600,794,1220,3107,0.05818975000000001,0.02521408182683159,0.04587448231920994,47400,1.4720496894409938,783,0.034394904458598725,248,0.4412811387900356,0.5758988015978695,0.543171114599686,-0.032727686998183514,29839,40813,0.2962442345706128,0.41277390861219637,0.1165296740415836,0.39335676594849506,0,0,0,0,0,0
